Date,Open,High,Low,Close,Adj Close,Volume
2000-11-01,4230.0,4400.0,4170.0,4350.0,3324.793457,1349500.0
2000-11-02,4250.0,4400.0,4225.0,4350.0,3324.793457,766200.0
2000-11-03,4370.0,4580.0,4320.0,4370.0,3340.079834,868200.0
2000-11-06,4330.0,4415.0,4300.0,4330.0,3309.507568,632200.0
2000-11-07,4305.0,4330.0,4250.0,4250.0,3248.361328,486800.0
2000-11-08,4200.0,4280.0,4160.0,4220.0,3225.432373,371600.0
2000-11-09,4250.0,4250.0,4160.0,4165.0,3183.394287,298400.0
2000-11-10,4190.0,4220.0,4080.0,4100.0,3133.713379,359600.0
2000-11-13,4010.0,4040.0,3940.0,4030.0,3080.211182,685400.0
2000-11-14,4010.0,4085.0,3950.0,4070.0,3110.783936,347400.0
2000-11-15,4050.0,4100.0,4035.0,4070.0,3110.783936,421000.0
2000-11-16,4035.0,4060.0,4015.0,4045.0,3091.67627,175700.0
2000-11-17,4010.0,4015.0,3960.0,3960.0,3026.708252,312900.0
2000-11-20,3960.0,3985.0,3915.0,3915.0,2992.314209,218300.0
2000-11-21,3900.0,3900.0,3665.0,3830.0,2927.347168,548600.0
2000-11-22,3830.0,4000.0,3830.0,4000.0,3057.281494,419600.0
2000-11-23,3910.0,4030.0,3865.0,3965.0,3030.530273,255900.0
2000-11-24,3905.0,3970.0,3885.0,3970.0,3034.352051,265200.0
2000-11-27,4000.0,4000.0,3945.0,3945.0,3015.244141,115100.0
2000-11-28,3940.0,3985.0,3925.0,3970.0,3034.352051,252400.0
2000-11-29,3940.0,3940.0,3850.0,3920.0,2996.13623,131600.0
2000-11-30,3895.0,3930.0,3850.0,3930.0,3003.779541,153900.0
2000-12-01,3900.0,3975.0,3820.0,3970.0,3034.352051,216400.0
2000-12-04,3970.0,3970.0,3840.0,3900.0,2980.849609,188800.0
2000-12-05,3890.0,3940.0,3855.0,3900.0,2980.849609,93600.0
2000-12-06,3940.0,3940.0,3890.0,3900.0,2980.849609,147300.0
2000-12-07,3860.0,3925.0,3800.0,3800.0,2904.416992,230000.0
2000-12-08,3810.0,3840.0,3770.0,3780.0,2889.131104,153500.0
2000-12-11,3780.0,3810.0,3780.0,3800.0,2904.416992,176000.0
2000-12-12,3810.0,3820.0,3750.0,3800.0,2904.416992,441000.0
2000-12-13,4090.0,4370.0,4000.0,4370.0,3340.079834,1891900.0
2000-12-14,4585.0,4900.0,4435.0,4600.0,3515.874512,2447900.0
2000-12-15,4300.0,4610.0,4260.0,4395.0,3359.187988,933000.0
2000-12-18,4180.0,4300.0,4015.0,4220.0,3225.432373,578600.0
2000-12-19,4030.0,4160.0,3850.0,4160.0,3179.57251,542300.0
2000-12-20,4010.0,4020.0,3655.0,3700.0,2827.985352,449000.0
2000-12-21,3810.0,3880.0,3360.0,3880.0,2965.563232,346200.0
2000-12-22,3810.0,3900.0,3500.0,3500.0,2675.121582,235400.0
2000-12-25,,,,,,
2000-12-26,3520.0,3780.0,3390.0,3780.0,2889.131104,446600.0
2000-12-27,,,,,,
2000-12-28,,,,,,
2000-12-29,,,,,,
2001-01-01,,,,,,
2001-01-02,3650.0,3850.0,3600.0,3750.0,2866.200928,132800.0
2001-01-03,3600.0,3750.0,3600.0,3655.0,2793.59082,199600.0
2001-01-04,3800.0,3985.0,3700.0,3745.0,2862.379639,626200.0
2001-01-05,3730.0,3875.0,3710.0,3850.0,2942.633789,434600.0
2001-01-08,3890.0,4080.0,3820.0,4000.0,3057.281494,462600.0
2001-01-09,3940.0,4270.0,3880.0,4270.0,3263.648193,471600.0
2001-01-10,4200.0,4270.0,3950.0,4000.0,3057.281494,408500.0
2001-01-11,4035.0,4065.0,3960.0,4000.0,3057.281494,223300.0
2001-01-12,3850.0,4080.0,3850.0,3990.0,3049.638184,398800.0
2001-01-15,4000.0,4040.0,3900.0,3975.0,3038.173584,355200.0
2001-01-16,4010.0,4195.0,3865.0,4005.0,3061.103516,872600.0
2001-01-17,4030.0,4050.0,3825.0,3850.0,2942.633789,329100.0
2001-01-18,3800.0,3950.0,3780.0,3930.0,3003.779541,411100.0
2001-01-19,3880.0,3930.0,3800.0,3800.0,2904.416992,391000.0
2001-01-22,3805.0,3900.0,3800.0,3900.0,2980.849609,283000.0
2001-01-23,,,,,,
2001-01-24,,,,,,
2001-01-25,,,,,,
2001-01-26,3900.0,3950.0,3825.0,3850.0,2942.633789,219900.0
2001-01-29,3850.0,3900.0,3815.0,3850.0,2942.633789,176200.0
2001-01-30,3860.0,3890.0,3845.0,3850.0,2942.633789,222000.0
