Date,Open,High,Low,Close,Adj Close,Volume
2005-02-17,56400.0,56700.0,50550.0,51000.0,50241.894531,855200.0
2005-02-18,49950.0,50100.0,48000.0,48450.0,47729.796875,325333.0
2005-02-21,48750.0,49500.0,47700.0,48150.0,47434.257813,208133.0
2005-02-22,48000.0,49050.0,46800.0,47100.0,46399.863281,206400.0
2005-02-23,47250.0,47250.0,45750.0,46500.0,45808.785156,129667.0
2005-02-24,46500.0,46950.0,46200.0,46350.0,45661.015625,163367.0
2005-02-25,47100.0,47100.0,45900.0,46050.0,45365.472656,142767.0
2005-02-28,46500.0,46800.0,45600.0,45900.0,45217.707031,159033.0
2005-03-01,,,,,,
2005-03-02,46050.0,47250.0,46050.0,46950.0,46252.097656,228300.0
2005-03-03,46650.0,47100.0,45900.0,45900.0,45217.707031,125100.0
2005-03-04,45900.0,48000.0,45150.0,48000.0,47286.488281,465500.0
2005-03-07,48600.0,48900.0,47700.0,48000.0,47286.488281,195833.0
2005-03-08,47400.0,47700.0,46050.0,46500.0,45808.785156,119967.0
2005-03-09,45750.0,47400.0,45600.0,47400.0,46695.40625,73900.0
2005-03-10,46800.0,50400.0,46800.0,49650.0,48911.960938,310067.0
2005-03-11,50100.0,50850.0,48900.0,50250.0,49503.042969,208033.0
2005-03-14,50400.0,50700.0,49350.0,50250.0,49503.042969,107033.0
2005-03-15,50250.0,50400.0,48150.0,49350.0,48616.417969,99300.0
2005-03-16,48600.0,48900.0,47250.0,48000.0,47286.488281,56967.0
2005-03-17,47100.0,47700.0,46050.0,46050.0,45365.472656,149467.0
2005-03-18,46050.0,46800.0,45750.0,45750.0,45069.933594,61033.0
2005-03-21,45750.0,46200.0,45600.0,46050.0,45365.472656,85733.0
2005-03-22,46050.0,46800.0,45900.0,46650.0,45956.554688,82667.0
2005-03-23,46200.0,46500.0,45300.0,45600.0,44922.164063,121467.0
2005-03-24,45900.0,45900.0,43650.0,44250.0,43592.230469,121867.0
2005-03-25,44850.0,45150.0,44100.0,45150.0,44478.851563,76333.0
2005-03-28,45150.0,46650.0,45150.0,45450.0,44774.394531,115033.0
2005-03-29,45600.0,45600.0,44250.0,45000.0,44331.082031,65733.0
2005-03-30,44400.0,44400.0,43350.0,43800.0,43148.917969,150767.0
2005-03-31,44400.0,44700.0,43950.0,44400.0,43740.0,85867.0
2005-04-01,43800.0,45300.0,43800.0,45300.0,44626.621094,92300.0
2005-04-04,45150.0,45600.0,43950.0,44250.0,43592.230469,123800.0
2005-04-05,,,,,,
2005-04-06,44550.0,45600.0,44400.0,45000.0,44331.082031,123800.0
2005-04-07,44850.0,45000.0,43950.0,43950.0,43296.6875,166067.0
2005-04-08,44250.0,44400.0,43800.0,44250.0,43592.230469,86967.0
2005-04-11,44250.0,44250.0,43650.0,43650.0,43001.152344,69100.0
2005-04-12,43500.0,44850.0,43500.0,44250.0,43592.230469,181500.0
2005-04-13,44400.0,44400.0,43650.0,43800.0,43148.917969,106767.0
2005-04-14,43950.0,44550.0,43650.0,43800.0,43148.917969,162667.0
2005-04-15,43650.0,43800.0,42900.0,43050.0,42410.066406,127333.0
2005-04-18,42000.0,42450.0,40350.0,40650.0,40045.742188,125800.0
2005-04-19,40800.0,42150.0,40800.0,42150.0,41523.445313,127500.0
2005-04-20,42000.0,42450.0,41400.0,42150.0,41523.445313,83400.0
2005-04-21,41400.0,42900.0,41100.0,42900.0,42262.296875,49400.0
2005-04-22,43500.0,43650.0,42900.0,43350.0,42705.609375,65800.0
2005-04-25,42600.0,43350.0,42450.0,42450.0,41818.988281,84867.0
2005-04-26,42600.0,43050.0,42300.0,42450.0,41818.988281,58367.0
2005-04-27,41850.0,42450.0,41550.0,41850.0,41227.90625,47767.0
2005-04-28,42000.0,42450.0,41400.0,41400.0,40784.597656,61767.0
2005-04-29,40950.0,41700.0,40500.0,40950.0,40341.285156,76200.0
2005-05-02,41100.0,41400.0,40500.0,40950.0,40341.285156,60600.0
2005-05-03,40950.0,41100.0,40650.0,40650.0,40045.742188,29100.0
2005-05-04,41100.0,41250.0,40800.0,41100.0,40489.054688,59000.0
2005-05-05,,,,,,
2005-05-06,41400.0,42000.0,41100.0,41700.0,41080.132813,45767.0
2005-05-09,42000.0,42000.0,41100.0,41700.0,41080.132813,36633.0
2005-05-10,41850.0,42750.0,41850.0,42600.0,41966.757813,67800.0
2005-05-11,42000.0,42300.0,41700.0,41850.0,41227.90625,18400.0
2005-05-12,42000.0,42300.0,41100.0,41400.0,40784.597656,22067.0
2005-05-13,41100.0,41250.0,40650.0,40800.0,40193.515625,46233.0
2005-05-16,41100.0,41100.0,40050.0,40350.0,39750.207031,91400.0
2005-05-17,40650.0,40800.0,39300.0,39750.0,39159.121094,91900.0
2005-05-18,39600.0,39750.0,38100.0,38250.0,37681.417969,158167.0
2005-05-19,39000.0,39600.0,38550.0,39600.0,39011.351563,107233.0
2005-05-20,39900.0,40950.0,39750.0,40950.0,40341.285156,106667.0
2005-05-23,40800.0,40950.0,40200.0,40500.0,39897.972656,92500.0
2005-05-24,40800.0,41100.0,40050.0,40350.0,39750.207031,101267.0
2005-05-25,40350.0,41250.0,40350.0,40500.0,39897.972656,70300.0
2005-05-26,40650.0,42000.0,40500.0,41700.0,41080.132813,85033.0
2005-05-27,42000.0,42450.0,41400.0,42450.0,41818.988281,57067.0
2005-05-30,42450.0,42450.0,41850.0,42000.0,41375.675781,43100.0
2005-05-31,42000.0,42000.0,41250.0,41850.0,41227.90625,43200.0
2005-06-01,41850.0,42300.0,41400.0,42150.0,41523.445313,47633.0
2005-06-02,42600.0,42750.0,42000.0,42750.0,42114.527344,56233.0
2005-06-03,42600.0,42600.0,42150.0,42300.0,41671.21875,26400.0
2005-06-06,,,,,,
2005-06-07,41850.0,42450.0,41700.0,42450.0,41818.988281,52600.0
2005-06-08,42600.0,42600.0,41850.0,42000.0,41375.675781,54167.0
2005-06-09,42000.0,42000.0,41250.0,42000.0,41375.675781,65067.0
2005-06-10,42000.0,42600.0,41700.0,41700.0,41080.132813,49167.0
2005-06-13,42150.0,42750.0,42000.0,42600.0,41966.757813,68167.0
2005-06-14,42750.0,43950.0,42750.0,43350.0,42705.609375,153533.0
