Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,56700.0,63578.601563,56700.0,60428.601563,57785.332031,3329.0
2000-01-05,59142.898438,59142.898438,55285.699219,56442.898438,53973.96875,3554.0
2000-01-06,57214.300781,57857.101563,54000.0,54000.0,51637.929688,2131.0
2000-01-07,53935.699219,55928.601563,53485.699219,54000.0,51637.929688,3422.0
2000-01-10,54000.0,56571.398438,54000.0,54771.398438,52375.59375,3803.0
2000-01-11,56314.300781,56314.300781,54642.898438,55285.699219,52867.386719,4146.0
2000-01-12,47571.398438,56057.101563,47571.398438,51428.601563,49179.007813,4542.0
2000-01-13,48278.601563,54000.0,48278.601563,54000.0,51637.929688,3173.0
2000-01-14,54000.0,54385.699219,52071.398438,52714.300781,50408.472656,1797.0
2000-01-17,52071.398438,53357.101563,51428.601563,53357.101563,51023.15625,2038.0
2000-01-18,53357.101563,53807.101563,51557.101563,52714.300781,50408.472656,3259.0
2000-01-19,51428.601563,53357.101563,50014.300781,52071.398438,49793.691406,2606.0
2000-01-20,52071.398438,52071.398438,48214.300781,48857.101563,46719.992188,3959.0
2000-01-21,45000.0,51171.398438,45000.0,46928.601563,44875.851563,7887.0
2000-01-24,47571.398438,47700.0,45000.0,45064.300781,43093.097656,5304.0
2000-01-25,44871.398438,44871.398438,41142.898438,41142.898438,39343.222656,6308.0
2000-01-26,42428.601563,44357.101563,40500.0,43071.398438,41187.363281,17827.0
2000-01-27,42492.898438,49371.398438,42492.898438,49371.398438,47211.796875,14327.0
2000-01-28,50657.101563,50657.101563,46285.699219,46478.601563,44445.535156,7218.0
2000-01-31,46028.601563,49500.0,45257.101563,47635.699219,45552.019531,7529.0
2000-02-01,46928.601563,50142.898438,46928.601563,50142.898438,47949.542969,4869.0
2000-02-02,50142.898438,52907.101563,50142.898438,52714.300781,50408.472656,4293.0
2000-02-03,51428.601563,53357.101563,51428.601563,52071.398438,49793.691406,3360.0
2000-02-04,52071.398438,52071.398438,52071.398438,52071.398438,49793.691406,0.0
2000-02-07,49885.699219,52071.398438,49885.699219,51171.398438,48933.054688,2707.0
2000-02-08,50785.699219,50785.699219,48857.101563,48857.101563,46719.992188,5631.0
2000-02-09,46671.398438,48728.601563,46542.898438,46928.601563,44875.851563,3002.0
2000-02-10,46414.300781,46414.300781,43842.898438,45000.0,43031.605469,3243.0
2000-02-11,45000.0,46157.101563,43071.398438,43328.601563,41433.316406,2116.0
2000-02-14,43071.398438,43521.398438,40628.601563,42428.601563,40572.691406,3321.0
2000-02-15,41142.898438,43714.300781,41142.898438,43585.699219,41679.171875,1906.0
2000-02-16,44421.398438,45642.898438,42428.601563,43585.699219,41679.171875,1906.0
2000-02-17,43585.699219,43585.699219,41207.101563,41785.699219,39957.902344,1820.0
2000-02-18,41785.699219,41785.699219,40500.0,40500.0,38728.453125,1867.0
