Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,9600.0,11000.0,9600.0,10400.0,10400.0,1800.0
2000-01-05,9780.0,10800.0,9750.0,10000.0,10000.0,1800.0
2000-01-06,9420.0,10500.0,9420.0,9900.0,9900.0,3900.0
2000-01-07,10500.0,10500.0,9300.0,9450.0,9450.0,6300.0
2000-01-10,10000.0,10200.0,9600.0,9990.0,9990.0,4200.0
2000-01-11,9800.0,10000.0,9400.0,9900.0,9900.0,3000.0
2000-01-12,10200.0,10300.0,9600.0,9630.0,9630.0,3900.0
2000-01-13,9850.0,10350.0,9610.0,9800.0,9800.0,4200.0
2000-01-14,9800.0,10250.0,9440.0,9760.0,9760.0,5300.0
2000-01-17,9800.0,10500.0,9800.0,10250.0,10250.0,5300.0
2000-01-18,9650.0,10200.0,9650.0,9650.0,9650.0,3000.0
2000-01-19,9500.0,11000.0,9200.0,10000.0,10000.0,14500.0
2000-01-20,10000.0,10000.0,9250.0,9300.0,9300.0,5200.0
2000-01-21,8100.0,9900.0,8100.0,8820.0,8820.0,5200.0
2000-01-24,8300.0,9450.0,8300.0,8750.0,8750.0,3000.0
2000-01-25,8900.0,9300.0,8510.0,9210.0,9210.0,6800.0
2000-01-26,9300.0,9300.0,8600.0,8750.0,8750.0,2800.0
2000-01-27,9100.0,9180.0,8500.0,9000.0,9000.0,3700.0
2000-01-28,8900.0,9290.0,8900.0,9100.0,9100.0,6600.0
2000-01-31,8520.0,9100.0,8520.0,9000.0,9000.0,3000.0
2000-02-01,8620.0,9100.0,8620.0,8770.0,8770.0,2400.0
2000-02-02,8810.0,9800.0,8810.0,9800.0,9800.0,12900.0
2000-02-03,9460.0,10000.0,9170.0,9170.0,9170.0,5100.0
2000-02-04,9170.0,9170.0,9170.0,9170.0,9170.0,0.0
2000-02-07,10000.0,10000.0,9300.0,9400.0,9400.0,4100.0
2000-02-08,9200.0,9800.0,9110.0,9780.0,9780.0,4900.0
2000-02-09,9780.0,11000.0,9400.0,10750.0,10750.0,21100.0
2000-02-10,10500.0,10500.0,9800.0,10350.0,10350.0,9100.0
2000-02-11,10500.0,10500.0,9500.0,9800.0,9800.0,6700.0
2000-02-14,9210.0,9800.0,8800.0,8800.0,8800.0,3800.0
2000-02-15,8230.0,9450.0,8100.0,8300.0,8300.0,2900.0
2000-02-16,8350.0,8800.0,8300.0,8500.0,8500.0,4000.0
2000-02-17,8800.0,8800.0,8120.0,8500.0,8500.0,4500.0
2000-02-18,8200.0,8350.0,8100.0,8200.0,8200.0,4700.0
2000-02-21,7900.0,8010.0,7300.0,7900.0,7900.0,3400.0
2000-02-22,7300.0,7890.0,7130.0,7610.0,7610.0,8900.0
2000-02-23,7650.0,8490.0,7620.0,8240.0,8240.0,13500.0
2000-02-24,8100.0,8280.0,7700.0,8000.0,8000.0,2700.0
2000-02-25,7800.0,9200.0,7800.0,9200.0,9200.0,21500.0
2000-02-28,9100.0,10550.0,9100.0,10550.0,10550.0,27500.0
2000-02-29,11000.0,11000.0,9500.0,9910.0,9910.0,40000.0
2000-03-01,9910.0,9910.0,9910.0,9910.0,9910.0,0.0
2000-03-02,9500.0,10250.0,9350.0,9350.0,9350.0,20100.0
2000-03-03,9600.0,10300.0,8600.0,9300.0,9300.0,21300.0
2000-03-06,9500.0,10650.0,9300.0,10200.0,10200.0,28600.0
2000-03-07,10600.0,11700.0,9200.0,11700.0,11700.0,145600.0
2000-03-08,13450.0,13450.0,12600.0,13450.0,13450.0,72700.0
2000-03-09,15000.0,15450.0,13500.0,15450.0,15450.0,96600.0
2000-03-10,15950.0,17550.0,13500.0,14800.0,14800.0,80000.0
2000-03-13,15400.0,16800.0,14800.0,16800.0,16800.0,54900.0
2000-03-14,16400.0,17400.0,14700.0,14700.0,14700.0,32600.0
2000-03-15,13600.0,14500.0,12500.0,13000.0,13000.0,41100.0
2000-03-16,13000.0,13750.0,11500.0,12500.0,12500.0,20500.0
2000-03-17,12500.0,13700.0,11500.0,12700.0,12700.0,28000.0
2000-03-20,12500.0,14600.0,12500.0,14600.0,14600.0,17100.0
2000-03-21,16500.0,16500.0,13500.0,13500.0,13500.0,51100.0
2000-03-22,12600.0,13800.0,12200.0,13450.0,13450.0,23000.0
2000-03-23,14700.0,14700.0,12600.0,13300.0,13300.0,17300.0
2000-03-24,13300.0,15250.0,12700.0,14100.0,14100.0,64100.0
2000-03-27,14200.0,15450.0,13700.0,14600.0,14600.0,66200.0
2000-03-28,14150.0,15000.0,13600.0,14200.0,14200.0,30100.0
2000-03-29,13800.0,14500.0,13300.0,13650.0,13650.0,18900.0
2000-03-30,13400.0,13500.0,12500.0,12850.0,12850.0,29800.0
2000-03-31,12500.0,13200.0,12500.0,12500.0,12500.0,22900.0
