Date,Open,High,Low,Close,Adj Close,Volume
2011-02-15,46000.0,46000.0,39100.0,39100.0,37023.03125,26525.0
2011-02-16,33300.0,33300.0,33300.0,33300.0,31531.125,2910.0
2011-02-17,30100.0,32900.0,28400.0,28800.0,27270.162109,191025.0
2011-02-18,29200.0,29800.0,26900.0,27300.0,25849.841797,55670.0
2011-02-21,27900.0,27900.0,25900.0,26800.0,25376.400391,41425.0
2011-02-22,26700.0,26900.0,25300.0,25400.0,24050.767578,28700.0
2011-02-23,24800.0,27100.0,24600.0,25600.0,24240.142578,29795.0
2011-02-24,25600.0,26300.0,25000.0,25200.0,23861.392578,20515.0
2011-02-25,25600.0,26000.0,24400.0,24600.0,23293.263672,11985.0
2011-02-28,25100.0,25100.0,23600.0,23600.0,22346.382813,11770.0
2011-03-02,23000.0,24100.0,23000.0,23400.0,22157.007813,3670.0
2011-03-03,23500.0,23600.0,23000.0,23300.0,22062.318359,15710.0
2011-03-04,23400.0,24100.0,23400.0,24000.0,22725.134766,9095.0
2011-03-07,24000.0,24000.0,23300.0,23300.0,22062.318359,7690.0
2011-03-08,23500.0,26700.0,23500.0,25600.0,24240.142578,50090.0
2011-03-09,25600.0,27600.0,24900.0,25400.0,24050.767578,30785.0
2011-03-10,25400.0,25800.0,23900.0,24400.0,23103.886719,17520.0
2011-03-11,24300.0,24300.0,23700.0,23700.0,22441.070313,6685.0
2011-03-14,22800.0,25100.0,22800.0,23800.0,22535.757813,10710.0
2011-03-15,23600.0,24900.0,22600.0,22600.0,21399.503906,8615.0
2011-03-16,22200.0,23200.0,22200.0,23200.0,21967.630859,8215.0
2011-03-17,23100.0,24200.0,22800.0,23400.0,22157.007813,4830.0
2011-03-18,23300.0,24100.0,22800.0,23600.0,22346.382813,4625.0
2011-03-21,23900.0,23900.0,22900.0,23000.0,21778.253906,6355.0
2011-03-22,23100.0,23800.0,23100.0,23200.0,21967.630859,2695.0
2011-03-23,23800.0,23800.0,23200.0,23500.0,22251.693359,4455.0
2011-03-24,23500.0,26100.0,23300.0,23700.0,22441.070313,14030.0
2011-03-25,24200.0,24900.0,23800.0,24200.0,22914.511719,6480.0
2011-03-28,24300.0,24700.0,24200.0,24700.0,23387.951172,4390.0
2011-03-29,24900.0,25700.0,24900.0,25400.0,24050.767578,8475.0
2011-03-30,24900.0,25800.0,24800.0,25400.0,24050.767578,5380.0
2011-03-31,26000.0,26000.0,24900.0,25300.0,23956.080078,3740.0
2011-04-01,25600.0,25600.0,24400.0,24500.0,23198.576172,9440.0
2011-04-04,24500.0,24800.0,24400.0,24500.0,23198.576172,11430.0
2011-04-05,24500.0,24900.0,24200.0,24300.0,23009.201172,3430.0
2011-04-06,24800.0,24800.0,23900.0,24300.0,23009.201172,4515.0
2011-04-07,24500.0,24500.0,23800.0,23800.0,22535.757813,6335.0
2011-04-08,23800.0,24300.0,23500.0,24300.0,23009.201172,3070.0
2011-04-11,24600.0,25100.0,24000.0,24900.0,23577.328125,7250.0
